Fixation Duration (mean), Fixation Duration (variance), Fixation Duration (standard deviation), Fixation Rate (per second), Fixation Slope, Number of VSEditor Fixations, Number of VSExplorer Fixations, Number of VSOutput Fixations, NumberOfBriefFixations, NumberOfHoldFixations, DistractionUp, DistractionRight, DistractionDown, DistractionLeft, Area Containing Fixations (75%), Area Containing Fixations (50%), Area Containing Fixations (25%), Saccade Size (mean), Saccade Size (variance), Saccade Size (standard deviation), Follow Direction Count, Neighbouring Direction Count, Opposite Direction Count, Sector8 Right Count, Sector8 Up Count, Sector8 Left Count, Sector8 Down Count, Sector8 UpRight Count, Sector8 UpLeft, Sector8 DownLeft, Sector8 DownRight, Number of Strings, Number of Lines, Number of Comparisons, Number of Scans, Number of Returns, Number of Elsewheres, Activity
250.857142857143, 5466.66666666667, 73.9369100427295, 6, 1.08219205595795, 6, 0, 0, 6, 0, 0, 0, 0, 0, 7607.24262999184, 1044.4976384677, 13.5879734717309, 54.6171687965762, 1939.47172552929, 44.039433755775, 2, 0, 2, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, DEBUG
251.909090909091, 7884.54444444444, 88.794957314278, 5, 0.912074108439409, 10, 0, 0, 10, 0, 0, 0, 0, 0, 6474.27624648996, 796.721909686923, 357.694988004863, 47.8041004694191, 1403.77381024423, 37.4669695898164, 5, 1, 2, 3, 1, 1, 0, 0, 1, 1, 2, 3, 0, 1, 1, 0, 0, DEBUG
289.384615384615, 32006.4545454545, 178.903478293337, 4, 1.02378604914248, 12, 0, 0, 11, 1, 0, 0, 0, 0, 7458.30524898693, 2177.6668391712, 461.678120892495, 45.7749172177581, 1178.28187420716, 34.3261106769636, 6, 1, 3, 4, 1, 2, 0, 0, 1, 1, 2, 4, 0, 1, 1, 0, 0, DEBUG
310.4375, 31354.8380952381, 177.072973926678, 3.75, 0.597365075236153, 15, 0, 0, 13, 2, 0, 0, 0, 0, 10426.0095434077, 6474.27624648996, 733.371674377471, 53.0558352495596, 1197.77231532979, 34.6088473562727, 6, 3, 4, 4, 2, 2, 0, 1, 1, 2, 2, 4, 0, 1, 2, 0, 0, DEBUG
322.857142857143, 28389.7894736842, 168.492698576776, 3.33333333333333, 0.0855630895645615, 20, 0, 0, 17, 3, 0, 0, 0, 0, 12442.5301682763, 5635.63355306163, 1559.11896346137, 58.8710318199185, 1012.01492318153, 31.8121819934051, 10, 4, 4, 6, 2, 3, 1, 1, 2, 2, 2, 4, 0, 1, 2, 0, 0, DEBUG
346.347826086957, 35592.658008658, 188.660165399742, 3.14285714285714, -0.00772224547181554, 22, 0, 0, 18, 4, 0, 0, 0, 0, 20782.9720704071, 10038.2009074688, 2896.07097726315, 59.8037803669541, 922.54873826924, 30.3734874235614, 12, 4, 4, 8, 2, 3, 1, 1, 2, 2, 2, 5, 0, 1, 2, 0, 0, DEBUG
345.192307692308, 33944.6666666667, 184.240784482336, 3.125, 0.0052790285425317, 25, 0, 0, 20, 5, 0, 0, 0, 0, 23262.83886596, 14608.9999729861, 6875.38569523394, 67.2801341861121, 1455.01088625293, 38.1446049429396, 13, 4, 6, 10, 2, 4, 1, 1, 2, 2, 2, 8, 0, 1, 2, 0, 0, DEBUG
348.172413793103, 33961.5806878307, 184.286680711957, 2.8, 0.0109558339279884, 28, 0, 0, 22, 6, 0, 0, 0, 0, 34682.6470806152, 17196.1541106328, 6978.13191278279, 69.353152094378, 1478.3560052389, 38.449395381968, 14, 4, 8, 12, 2, 5, 1, 1, 2, 2, 2, 10, 0, 1, 3, 0, 0, DEBUG
328.025641025641, 29219.3122332859, 170.936573714597, 3.16666666666667, -0.404300588566981, 35, 0, 3, 31, 7, 0, 0, 0, 0, 57840.6469924822, 17242.8754051961, 5268.59063279442, 119.309780535848, 36999.3884055361, 192.352250846035, 19, 4, 13, 14, 2, 10, 1, 2, 3, 2, 3, 10, 0, 1, 4, 0, 2, DEBUG
329.119047619048, 27598.2280487805, 166.127144226284, 3.15384615384615, -0.403365438607834, 38, 0, 3, 34, 7, 0, 0, 0, 0, 54958.9735327214, 14030.6512108892, 3472.19015148282, 113.656443636566, 34625.5340524184, 186.079375677205, 21, 4, 14, 15, 2, 11, 2, 2, 3, 2, 3, 11, 0, 2, 4, 0, 2, DEBUG
