Fixation Duration (mean), Fixation Duration (variance), Fixation Duration (standard deviation), Fixation Rate (per second), Fixation Slope, Number of VSEditor Fixations, Number of VSExplorer Fixations, Number of VSOutput Fixations, NumberOfBriefFixations, NumberOfHoldFixations, DistractionUp, DistractionRight, DistractionDown, DistractionLeft, Area Containing Fixations (75%), Area Containing Fixations (50%), Area Containing Fixations (25%), Saccade Size (mean), Saccade Size (variance), Saccade Size (standard deviation), Follow Direction Count, Neighbouring Direction Count, Opposite Direction Count, Sector8 Right Count, Sector8 Up Count, Sector8 Left Count, Sector8 Down Count, Sector8 UpRight Count, Sector8 UpLeft, Sector8 DownLeft, Sector8 DownRight, Number of Strings, Number of Lines, Number of Comparisons, Number of Scans, Number of Returns, Number of Elsewheres, Activity
5622.2, 7885040.91666667, 2808.03150207875, 0.142857142857143, 1.99197060933919, 0, 0, 0, 0, 4, 0, 0, 0, 0, 2400.0343516469, 2243.40382120106, 0, 97.1463097262177, 1204.25800555524, 34.7024207448882, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, DEBUG
5622.2, 7885040.91666667, 2808.03150207875, 0.142857142857143, 1.99197060933919, 0, 0, 0, 0, 4, 0, 0, 0, 0, 2400.0343516469, 2243.40382120106, 0, 97.1463097262177, 1204.25800555524, 34.7024207448882, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, DEBUG
5622.2, 7885040.91666667, 2808.03150207875, 0.142857142857143, 1.99197060933919, 0, 0, 0, 0, 4, 0, 0, 0, 0, 2400.0343516469, 2243.40382120106, 0, 97.1463097262177, 1204.25800555524, 34.7024207448882, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, DEBUG
5622.2, 7885040.91666667, 2808.03150207875, 0.142857142857143, 1.99197060933919, 0, 0, 0, 0, 4, 0, 0, 0, 0, 2400.0343516469, 2243.40382120106, 0, 97.1463097262177, 1204.25800555524, 34.7024207448882, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, DEBUG
6073.16666666667, 6251910.7, 2500.38211079827, 0.138888888888889, 1.38590119264672, 0, 0, 0, 0, 5, 0, 0, 0, 0, 6749.57200527191, 6309.08287529647, 709.89420532994, 97.5567905137301, 1032.81133534567, 32.1373822105296, 1, 0, 2, 0, 1, 0, 0, 0, 1, 0, 2, 0, 0, 1, 0, 0, 0, DEBUG
6073.16666666667, 6251910.7, 2500.38211079827, 0.138888888888889, 1.38590119264672, 0, 0, 0, 0, 5, 0, 0, 0, 0, 6749.57200527191, 6309.08287529647, 709.89420532994, 97.5567905137301, 1032.81133534567, 32.1373822105296, 1, 0, 2, 0, 1, 0, 0, 0, 1, 0, 2, 0, 0, 1, 0, 0, 0, DEBUG
5043.6, 1890021.66666667, 1374.78058855465, 0.16, 1.50547006546116, 0, 0, 0, 0, 4, 0, 0, 0, 0, 5647.96479168534, 4829.16336403601, 0, 99.5811194836428, 845.634629744577, 29.0797976221393, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, DEBUG
5043.6, 1890021.66666667, 1374.78058855465, 0.16, 1.50547006546116, 0, 0, 0, 0, 4, 0, 0, 0, 0, 5647.96479168534, 4829.16336403601, 0, 99.5811194836428, 845.634629744577, 29.0797976221393, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, DEBUG
5043.6, 1890021.66666667, 1374.78058855465, 0.16, 1.50547006546116, 0, 0, 0, 0, 4, 0, 0, 0, 0, 5647.96479168534, 4829.16336403601, 0, 99.5811194836428, 845.634629744577, 29.0797976221393, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, DEBUG
5043.6, 1890021.66666667, 1374.78058855465, 0.16, 1.50547006546116, 0, 0, 0, 0, 4, 0, 0, 0, 0, 5647.96479168534, 4829.16336403601, 0, 99.5811194836428, 845.634629744577, 29.0797976221393, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, DEBUG
5043.6, 1890021.66666667, 1374.78058855465, 0.16, 1.50547006546116, 0, 0, 0, 0, 4, 0, 0, 0, 0, 5647.96479168534, 4829.16336403601, 0, 99.5811194836428, 845.634629744577, 29.0797976221393, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, DEBUG
4981.5, 1951180.7, 1396.84669881845, 0.172413793103448, 0.290182666272761, 0, 0, 0, 0, 5, 0, 0, 0, 0, 10131.6608294249, 9691.17169944942, 182.880806654692, 108.037903858274, 584.414423737081, 24.1746649146804, 1, 0, 2, 0, 0, 0, 0, 0, 1, 1, 2, 1, 0, 0, 0, 0, 0, DEBUG
4981.5, 1951180.7, 1396.84669881845, 0.172413793103448, 0.290182666272761, 0, 0, 0, 0, 5, 0, 0, 0, 0, 10131.6608294249, 9691.17169944942, 182.880806654692, 108.037903858274, 584.414423737081, 24.1746649146804, 1, 0, 2, 0, 0, 0, 0, 0, 1, 1, 2, 1, 0, 0, 0, 0, 0, DEBUG
4981.5, 1951180.7, 1396.84669881845, 0.172413793103448, 0.290182666272761, 0, 0, 0, 0, 5, 0, 0, 0, 0, 10131.6608294249, 9691.17169944942, 182.880806654692, 108.037903858274, 584.414423737081, 24.1746649146804, 1, 0, 2, 0, 0, 0, 0, 0, 1, 1, 2, 1, 0, 0, 0, 0, 0, DEBUG
5111.83333333333, 2051276.7, 1432.22787991297, 0.166666666666667, 0.132866627310582, 0, 0, 0, 0, 5, 0, 0, 0, 0, 10460.803666003, 7264.12752663717, 2634.77161564864, 108.496724735915, 607.404522931995, 24.6455781618528, 2, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, DEBUG
5111.83333333333, 2051276.7, 1432.22787991297, 0.166666666666667, 0.132866627310582, 0, 0, 0, 0, 5, 0, 0, 0, 0, 10460.803666003, 7264.12752663717, 2634.77161564864, 108.496724735915, 607.404522931995, 24.6455781618528, 2, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, DEBUG
5111.83333333333, 2051276.7, 1432.22787991297, 0.166666666666667, 0.132866627310582, 0, 0, 0, 0, 5, 0, 0, 0, 0, 10460.803666003, 7264.12752663717, 2634.77161564864, 108.496724735915, 607.404522931995, 24.6455781618528, 2, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, DEBUG
5111.83333333333, 2051276.7, 1432.22787991297, 0.166666666666667, 0.132866627310582, 0, 0, 0, 0, 5, 0, 0, 0, 0, 10460.803666003, 7264.12752663717, 2634.77161564864, 108.496724735915, 607.404522931995, 24.6455781618528, 2, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, DEBUG
5111.83333333333, 2051276.7, 1432.22787991297, 0.166666666666667, 0.132866627310582, 0, 0, 0, 0, 5, 0, 0, 0, 0, 10460.803666003, 7264.12752663717, 2634.77161564864, 108.496724735915, 607.404522931995, 24.6455781618528, 2, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, DEBUG
5078.2, 2431011.58333333, 1559.17015855657, 0.16, -0.387698404400081, 0, 0, 0, 0, 4, 0, 0, 0, 0, 5831.44775501452, 2634.77161564864, 0, 98.1442562247592, 775.052770725512, 27.839769588226, 2, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, DEBUG
4875.5, 3059049.3, 1749.01380783572, 0.172413793103448, -0.414795914918517, 0, 0, 0, 0, 5, 0, 0, 0, 0, 5831.44775501452, 2634.77161564864, 441.902174893767, 85.1063650312413, 2913.01033525808, 53.9723108200685, 3, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, DEBUG
4875.5, 3059049.3, 1749.01380783572, 0.172413793103448, -0.414795914918517, 0, 0, 0, 0, 5, 0, 0, 0, 0, 5831.44775501452, 2634.77161564864, 441.902174893767, 85.1063650312413, 2913.01033525808, 53.9723108200685, 3, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, DEBUG
4875.5, 3059049.3, 1749.01380783572, 0.172413793103448, -0.414795914918517, 0, 0, 0, 0, 5, 0, 0, 0, 0, 5831.44775501452, 2634.77161564864, 441.902174893767, 85.1063650312413, 2913.01033525808, 53.9723108200685, 3, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, DEBUG
4875.5, 3059049.3, 1749.01380783572, 0.172413793103448, -0.414795914918517, 0, 0, 0, 0, 5, 0, 0, 0, 0, 5831.44775501452, 2634.77161564864, 441.902174893767, 85.1063650312413, 2913.01033525808, 53.9723108200685, 3, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, DEBUG
4505.16666666667, 4226043.7, 2055.73434567796, 0.185185185185185, -0.728156469825701, 0, 0, 0, 0, 5, 0, 0, 0, 0, 4048.91268223524, 2634.77161564864, 441.902174893767, 72.0169017478332, 4297.30774201476, 65.5538537541063, 3, 0, 0, 0, 2, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, DEBUG
4645, 3381843.76666667, 1838.97900114892, 0.1875, -0.0929304629029677, 0, 0, 0, 0, 6, 0, 0, 0, 0, 5787.26426126808, 1074.55131694674, 441.902174893767, 69.0010651850292, 3483.61190173615, 59.0221306099343, 4, 0, 0, 0, 2, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, DEBUG
4645, 3381843.76666667, 1838.97900114892, 0.1875, -0.0929304629029677, 0, 0, 0, 0, 6, 0, 0, 0, 0, 5787.26426126808, 1074.55131694674, 441.902174893767, 69.0010651850292, 3483.61190173615, 59.0221306099343, 4, 0, 0, 0, 2, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, DEBUG
4031.16666666667, 1688911.3, 1299.58120177232, 0.208333333333333, -0.537489441145294, 0, 0, 0, 0, 5, 0, 0, 0, 0, 2124.85674576089, 1074.55131694674, 441.902174893767, 54.4282699506757, 3191.26248746518, 56.4912602750654, 3, 0, 0, 0, 2, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, DEBUG
4031.16666666667, 1688911.3, 1299.58120177232, 0.208333333333333, -0.537489441145294, 0, 0, 0, 0, 5, 0, 0, 0, 0, 2124.85674576089, 1074.55131694674, 441.902174893767, 54.4282699506757, 3191.26248746518, 56.4912602750654, 3, 0, 0, 0, 2, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, DEBUG
4502.28571428571, 2385807.46666667, 1544.60592601047, 0.193548387096774, -0.373730795751548, 0, 0, 0, 0, 6, 0, 0, 0, 0, 3047.49138951302, 1012.54434164986, 95.5164836179465, 58.4203074950313, 2414.85132349115, 49.1411367745105, 4, 0, 0, 0, 2, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, DEBUG
