Fixation Duration (mean), Fixation Duration (variance), Fixation Duration (standard deviation), Fixation Rate (per second), Fixation Slope, Number of VSEditor Fixations, Number of VSExplorer Fixations, Number of VSOutput Fixations, NumberOfBriefFixations, NumberOfHoldFixations, DistractionUp, DistractionRight, DistractionDown, DistractionLeft, Area Containing Fixations (75%), Area Containing Fixations (50%), Area Containing Fixations (25%), Saccade Size (mean), Saccade Size (variance), Saccade Size (standard deviation), Follow Direction Count, Neighbouring Direction Count, Opposite Direction Count, Sector8 Right Count, Sector8 Up Count, Sector8 Left Count, Sector8 Down Count, Sector8 UpRight Count, Sector8 UpLeft, Sector8 DownLeft, Sector8 DownRight, Number of Strings, Number of Lines, Number of Comparisons, Number of Scans, Number of Returns, Number of Elsewheres, Activity
361.912698412698, 48854.1402580645, 221.029727091323, 2.77777777777778, 0.282923082484334, 0, 0, 0, 103, 22, 0, 0, 0, 0, 45149.8163885884, 18919.491668582, 8087.94370978139, 66.0548834806442, 2728.10989006289, 52.2313113952052, 67, 16, 40, 36, 11, 35, 21, 3, 6, 6, 6, 27, 0, 12, 8, 1, 0, DEBUG
358.9609375, 48665.898887639, 220.603487931717, 2.82222222222222, 0.266730441467703, 0, 0, 0, 105, 22, 0, 0, 0, 0, 45545.0540836137, 18919.491668582, 7864.67457680963, 66.998680970592, 2762.43224529592, 52.5588455475947, 69, 16, 40, 36, 13, 35, 21, 3, 6, 6, 6, 27, 0, 13, 8, 1, 0, DEBUG
363.853846153846, 51921.4244186046, 227.862731526252, 2.74468085106383, 0.248156207883227, 0, 0, 0, 106, 23, 0, 0, 0, 0, 45545.0540836137, 18919.491668582, 7864.67457680963, 66.8949792804646, 2730.43367611694, 52.2535518038434, 71, 16, 40, 36, 13, 36, 21, 3, 6, 6, 7, 27, 0, 13, 8, 1, 0, DEBUG
370.106870229008, 56644.9901013715, 238.002080035809, 2.70833333333333, 0.229225380097677, 0, 0, 0, 106, 24, 0, 0, 0, 0, 46529.907989217, 18919.491668582, 7864.67457680963, 66.9013813570238, 2709.10290631635, 52.0490432795489, 71, 16, 41, 37, 13, 36, 21, 3, 6, 6, 7, 27, 0, 13, 9, 1, 0, DEBUG
369.279411764706, 55115.3132117192, 234.766507857742, 2.7, 0.285209427232782, 0, 0, 0, 110, 25, 0, 0, 0, 0, 46529.907989217, 24097.2004553676, 10564.3289399054, 68.201296195933, 2829.26234458033, 53.1908107155769, 74, 18, 41, 37, 14, 38, 22, 3, 6, 7, 7, 27, 0, 13, 9, 1, 0, DEBUG
369.95652173913, 54371.0799699442, 233.176070749003, 2.68627450980392, 0.28548070411846, 0, 0, 0, 112, 25, 0, 0, 0, 0, 46529.907989217, 22518.7349923477, 10699.9939913843, 68.4218977626172, 2838.33789293411, 53.2760536539082, 75, 18, 42, 37, 14, 38, 24, 3, 6, 7, 7, 27, 0, 13, 9, 1, 0, DEBUG
373.425531914894, 55975.7682939363, 236.59198696054, 2.69230769230769, 0.283104855071647, 0, 0, 0, 113, 27, 0, 0, 0, 0, 46645.4025183991, 21064.6361095905, 10996.2456908729, 68.248560382138, 2779.37782964658, 52.7198049090338, 77, 19, 42, 38, 14, 39, 24, 3, 6, 7, 8, 28, 0, 13, 9, 1, 0, DEBUG
379.62676056338, 61042.0474164134, 247.066888547238, 2.66037735849057, 0.313816421207909, 0, 0, 0, 113, 28, 0, 0, 0, 0, 46645.4025183991, 24097.2004553676, 10969.210787382, 68.3734163510178, 2761.47429532689, 52.5497316389617, 78, 19, 42, 39, 14, 39, 24, 3, 6, 7, 8, 28, 0, 13, 9, 1, 0, DEBUG
372.926666666667, 59127.7331761291, 243.161948454377, 2.70909090909091, 0.48096949179082, 0, 0, 0, 121, 28, 0, 0, 0, 0, 49010.5468490347, 26500.9129906073, 8239.03109791689, 71.8092944826334, 4185.28140212728, 64.6937508738462, 85, 19, 43, 39, 15, 46, 24, 3, 6, 7, 8, 31, 0, 13, 9, 1, 1, DEBUG
379.927631578947, 64237.7551434878, 253.451682068768, 2.64912280701754, 0.0865980114804559, 0, 0, 0, 122, 29, 0, 0, 0, 0, 49352.5639934354, 24993.2711018734, 9469.66758790985, 78.5340116033929, 9590.93671287569, 97.9333278964607, 86, 19, 44, 40, 15, 46, 24, 3, 6, 8, 8, 31, 0, 13, 9, 1, 1, DEBUG
