Fixation Duration (mean), Fixation Duration (variance), Fixation Duration (standard deviation), Fixation Rate (per second), Fixation Slope, Number of VSEditor Fixations, Number of VSExplorer Fixations, Number of VSOutput Fixations, NumberOfBriefFixations, NumberOfHoldFixations, DistractionUp, DistractionRight, DistractionDown, DistractionLeft, Area Containing Fixations (75%), Area Containing Fixations (50%), Area Containing Fixations (25%), Saccade Size (mean), Saccade Size (variance), Saccade Size (standard deviation), Follow Direction Count, Neighbouring Direction Count, Opposite Direction Count, Sector8 Right Count, Sector8 Up Count, Sector8 Left Count, Sector8 Down Count, Sector8 UpRight Count, Sector8 UpLeft, Sector8 DownLeft, Sector8 DownRight, Number of Strings, Number of Lines, Number of Comparisons, Number of Scans, Number of Returns, Number of Elsewheres, Activity
155.333333333333, 2855.8, 53.4396856278178, ∞, 0.343218893221562, 0, 0, 0, 5, 0, 0, 0, 0, 0, 3991.90012646187, 1423.81097336859, 17.4319941326976, 51.2874577508967, 1884.35807881965, 43.4091934827134, 1, 0, 2, 1, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, GAME
183.636363636364, 3929.55555555556, 62.6861671786971, 5, 0.798692553257042, 0, 0, 0, 10, 0, 0, 0, 0, 0, 148833.03319871, 78698.7565024067, 62033.5260779448, 110.516697668536, 15235.6962129922, 123.432962424922, 4, 2, 2, 2, 2, 1, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, GAME
205, 4191.17032967033, 64.7392487573831, 4.66666666666667, 0.709121845422667, 0, 0, 0, 14, 0, 0, 0, 0, 0, 104269.663506014, 62033.5260779448, 22573.2366502024, 105.929702654885, 10530.5915234847, 102.618670442979, 8, 2, 2, 2, 2, 3, 3, 2, 0, 1, 0, 2, 0, 0, 0, 0, 1, GAME
210.315789473684, 3933.76470588235, 62.7197313919818, 6, 0.483212284995003, 0, 0, 0, 18, 0, 0, 0, 0, 0, 115097.957029652, 53462.9417706877, 18008.2779074572, 107.637396359641, 9512.55981467849, 97.5323526563288, 11, 3, 2, 3, 2, 4, 3, 2, 0, 3, 0, 2, 0, 0, 0, 0, 1, GAME
219.222222222222, 4387.35538461538, 66.2371148572716, 5.2, -0.172210399062156, 0, 0, 0, 26, 0, 0, 0, 0, 0, 168265.815772607, 107500.91316238, 35962.9845567048, 114.949554311239, 10223.010908828, 101.108906179565, 15, 6, 3, 4, 3, 5, 4, 3, 0, 5, 1, 3, 0, 0, 0, 0, 2, GAME
220.258064516129, 4003.21379310345, 63.2709553673994, 5, -0.280660790075833, 0, 0, 0, 30, 0, 0, 0, 0, 0, 236614.898238065, 117971.939417329, 76410.7570521981, 114.052262643434, 9553.52686964855, 97.7421447976693, 19, 6, 3, 5, 5, 5, 4, 3, 0, 6, 1, 3, 0, 0, 0, 0, 2, GAME
216.378378378378, 3727.95873015873, 61.0570121293102, 4.5, -0.0469832746266576, 0, 0, 0, 36, 0, 0, 0, 0, 0, 236614.898238065, 155801.274010532, 46544.7765046582, 114.011685437418, 9328.40133312505, 96.5836494088158, 22, 8, 4, 6, 6, 6, 4, 3, 2, 6, 2, 5, 0, 0, 0, 0, 2, GAME
219.341463414634, 4091.84038461538, 63.9674947501884, 5, -0.0204915041093131, 0, 0, 0, 40, 0, 0, 0, 0, 0, 227545.130701035, 135236.85100995, 37631.2240816131, 113.630310286955, 8500.02436501739, 92.1955767106936, 23, 11, 4, 6, 6, 7, 4, 3, 4, 7, 2, 7, 0, 0, 0, 1, 2, GAME
211.732142857143, 3966.09966329966, 62.9769772480361, 5, -0.113310872136179, 0, 0, 0, 55, 0, 0, 0, 0, 0, 322551.823967006, 165837.771089682, 71690.9910662267, 102.167967857462, 6856.47197073572, 82.8038161604628, 34, 13, 6, 11, 6, 9, 7, 4, 7, 7, 3, 13, 0, 2, 0, 1, 2, GAME
210.590163934426, 3927.34576271186, 62.6685388589192, 5, -0.0843885914296422, 0, 0, 0, 60, 0, 0, 0, 0, 0, 289640.399999142, 159648.252643978, 55858.4171420112, 101.391393792628, 6557.5495844283, 80.9786983374536, 38, 13, 7, 12, 7, 9, 7, 5, 8, 7, 4, 16, 0, 2, 0, 1, 2, GAME
207.955223880597, 3813.69627039627, 61.7551315308798, 5.07692307692308, -0.130784444825633, 0, 0, 0, 66, 0, 0, 0, 0, 0, 257733.881113172, 164637.722002396, 78945.7746517807, 98.3900151198121, 6111.8732148411, 78.1784702769317, 41, 14, 9, 13, 9, 11, 7, 5, 9, 7, 4, 16, 0, 4, 0, 1, 2, GAME
205.931506849315, 3603.4911971831, 60.0290862597716, 4.8, -0.188992695723146, 0, 0, 0, 72, 0, 0, 0, 0, 0, 290605.57342035, 163042.504092319, 84168.9701957703, 95.7153969705728, 5816.44851080848, 76.2656443676213, 43, 14, 13, 16, 9, 13, 7, 5, 9, 8, 4, 16, 0, 10, 0, 1, 2, GAME
218.840579710145, 5548.41439859526, 74.4876795087299, 4.53333333333333, -0.317974478599868, 0, 0, 0, 68, 0, 0, 0, 0, 0, 276996.474497188, 157940.961262582, 86664.7222883329, 91.537697563824, 4352.38555699591, 65.9726121735066, 41, 14, 11, 14, 7, 14, 4, 7, 9, 8, 4, 16, 0, 13, 0, 1, 1, GAME
217.485294117647, 6050.50248756219, 77.7849759758412, 4.78571428571429, -0.32984604835958, 0, 0, 0, 67, 0, 0, 0, 0, 0, 287641.282028027, 190439.00174438, 98274.2641112767, 94.1810482649709, 4748.27484476879, 68.9077270323785, 40, 13, 12, 16, 7, 13, 4, 5, 9, 8, 4, 18, 0, 13, 0, 1, 1, GAME
216.275362318841, 6059.98309920983, 77.8458932713206, 4.85714285714286, -0.339340589476936, 0, 0, 0, 68, 0, 0, 0, 0, 0, 321375.392314203, 184977.098979289, 97690.69623705, 85.8019930492649, 3137.32932933298, 56.0118677543695, 40, 11, 15, 16, 7, 14, 5, 6, 9, 6, 4, 19, 0, 13, 1, 1, 0, GAME
215.071428571429, 6134.06692242114, 78.3202842335314, 4.6, -0.382441175575904, 0, 0, 0, 69, 0, 0, 0, 0, 0, 332558.391330533, 194962.726695791, 78223.7210300043, 85.0710120385168, 3076.45870288763, 55.4658336535892, 41, 11, 15, 15, 7, 18, 5, 6, 9, 5, 3, 21, 0, 13, 1, 1, 0, GAME
218.811594202899, 6297.10359964881, 79.3542916271629, 4.53333333333333, -0.328793981968322, 0, 0, 0, 68, 0, 0, 0, 0, 0, 341372.001842894, 189440.46393775, 64535.0877860785, 83.8433239606763, 2843.28096533655, 53.3224246010677, 38, 14, 14, 15, 6, 20, 4, 5, 10, 4, 3, 24, 0, 13, 1, 1, 0, GAME
217.757142857143, 6176.63938618926, 78.5915986997927, 4.6, -0.279790483058593, 0, 0, 0, 69, 0, 0, 0, 0, 0, 283722.572389148, 157678.786361963, 70357.1071807295, 84.9429049213563, 3246.31200701315, 56.9764162352561, 39, 14, 14, 16, 4, 20, 5, 5, 9, 5, 4, 23, 0, 13, 1, 1, 0, GAME
220.088235294118, 6243.87381275441, 79.0181865949505, 4.78571428571429, -0.322665798752239, 0, 0, 0, 67, 0, 0, 0, 0, 0, 322184.87749984, 180046.05332306, 85352.2118256111, 82.1371046893003, 2712.77942977338, 52.0843491825844, 40, 12, 13, 15, 4, 19, 5, 5, 7, 8, 3, 22, 0, 13, 1, 1, 0, GAME
